RegionName,year,zhvi,state_name,median_household_income,median_home_value,median_gross_rent,total_occupied_units,owner_occupied_units,renter_occupied_units,total_population,state_fips,homeownership_rate,price_to_income_ratio,MSPUS,MORTGAGE30US,HOUST,CSUSHPINSA,RHORUSQ156N,MSACSR
Hawaii,2022,820544.0625441885,Hawaii,94814,764800,1868,483906,298816,185090,1450589,15,61.8,8.066319319931656,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Hawaii,2023,823653.5514550392,Hawaii,98317,808200,1938,488991,305869,183122,1445635,15,62.6,8.220348464660232,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Idaho,2010,161233.52037240003,Idaho,46423,172700,689,570283,404844,165439,1526797,16,71.0,3.7201387243392285,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Idaho,2012,148628.85778596613,Idaho,47015,167100,720,577648,404863,172785,1567803,16,70.1,3.5541848346272467,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Idaho,2014,176583.9143347846,Idaho,47334,160500,738,585259,404981,180278,1599464,16,69.2,3.3907973127139055,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Idaho,2016,202175.9133164185,Idaho,49174,167900,764,596107,410538,185569,1635483,16,68.9,3.414405986903648,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Idaho,2018,245968.291236721,Idaho,53089,192300,825,618331,428300,190031,1687809,16,69.3,3.62221929213208,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Idaho,2020,312581.42277975136,Idaho,58915,235600,887,649299,459428,189871,1754367,16,70.8,3.998981583637444,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Idaho,2022,476069.1434350176,Idaho,70214,331600,1061,675323,486279,189044,1854109,16,72.0,4.722704873671917,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Idaho,2023,446735.7597802714,Idaho,74636,376000,1150,693821,502140,191681,1893296,16,72.4,5.037783375314861,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Illinois,2010,162774.64021959892,Illinois,55735,202500,834,4769951,3300691,1469260,12745359,17,69.2,3.633264555485781,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Illinois,2012,140260.56300038027,Illinois,56853,190800,877,4774275,3248521,1525754,12823860,17,68.0,3.3560234288428052,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Illinois,2014,156073.03143278186,Illinois,57166,175700,903,4778633,3194707,1583926,12868747,17,66.9,3.0735052303816954,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Illinois,2016,170208.54500120794,Illinois,59196,174800,925,4802124,3167081,1635043,12851684,17,66.0,2.952902223123184,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Illinois,2018,185993.39609625205,Illinois,63575,187200,984,4830038,3189035,1641003,12821497,17,66.0,2.9445536767597327,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Illinois,2020,197539.92996397812,Illinois,68428,202100,1038,4884061,3237778,1646283,12716164,17,66.3,2.9534693400362424,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Illinois,2022,238759.3188263706,Illinois,78433,239100,1179,4968761,3312809,1655952,12757634,17,66.7,3.048461744418803,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Illinois,2023,245951.3512669328,Illinois,81702,250500,1227,5001904,3343034,1658870,12692653,17,66.8,3.0660204156568995,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Indiana,2010,113275.56996158724,Indiana,47697,123000,683,2465402,1763781,701621,6417398,18,71.5,2.5787785395307883,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Indiana,2012,110564.41350663686,Indiana,48374,123400,719,2478846,1749798,729048,6485530,18,70.6,2.550957125728697,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Indiana,2014,116899.61329736344,Indiana,48737,122700,741,2492183,1730954,761229,6542411,18,69.5,2.517594435439194,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Indiana,2016,127087.48454921193,Indiana,50433,126500,758,2513828,1727511,786317,6589578,18,68.7,2.5082783098368133,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Indiana,2018,143924.14717982567,Indiana,54325,135400,807,2553818,1760732,793086,6637426,18,68.9,2.4924068108605613,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Indiana,2020,165629.76786835873,Indiana,58235,148900,844,2602770,1808293,794477,6696893,18,69.5,2.5568816004121233,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Indiana,2022,216156.35436655532,Indiana,67173,183600,967,2653596,1860566,793030,6784403,18,70.1,2.733241034344156,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Indiana,2023,225213.5706585029,Indiana,70051,201600,1020,2681537,1886485,795052,6811752,18,70.4,2.8779032419237414,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Iowa,2010,118303.57502908293,Iowa,48872,119200,617,1215954,889912,326042,3016267,19,73.2,2.4390243902439024,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Iowa,2012,117464.76696832305,Iowa,51129,123000,655,1223509,888331,335178,3047646,19,72.6,2.4056797512175088,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Iowa,2014,127095.92402091558,Iowa,52716,126300,689,1232228,884984,347244,3078116,19,71.8,2.3958570452993397,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Iowa,2016,138513.7404182163,Iowa,54570,132800,715,1242641,883119,359522,3106589,19,71.1,2.4335715594649074,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Iowa,2018,148871.57157655022,Iowa,58580,142300,766,1256855,894152,362703,3132499,19,71.1,2.4291567087743258,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Iowa,2020,163809.38989043995,Iowa,61836,153900,806,1273941,906967,366974,3150011,19,71.2,2.488841451581603,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Iowa,2022,198128.0339480686,Iowa,70571,181600,914,1290139,922684,367455,3188836,19,71.5,2.5732949795241673,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Iowa,2023,205687.00290549835,Iowa,73147,195900,949,1303763,932618,371145,3195937,19,71.5,2.6781686193555445,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Kansas,2010,118176.58409854169,Kansas,49424,122600,671,1101672,765049,336623,2809329,20,69.4,2.4805762382648107,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Kansas,2012,114491.60506526897,Kansas,51273,127400,715,1109391,756782,352609,2851183,20,68.2,2.4847385563551967,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Kansas,2014,120010.99525411458,Kansas,51872,129400,748,1112335,746789,365546,2882946,20,67.1,2.4946020974706973,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Kansas,2016,131152.62157381556,Kansas,53571,135300,775,1115858,740343,375515,2898292,20,66.3,2.5256202049616396,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Kansas,2018,142682.67449621306,Kansas,57422,145400,831,1124549,745845,378704,2908776,20,66.3,2.53213054230086,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Kansas,2020,161044.73464959458,Kansas,61091,157600,863,1141985,756309,385676,2912619,20,66.2,2.5797580658362116,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Kansas,2022,203291.74652025662,Kansas,69747,189300,986,1148635,767875,380760,2935922,20,66.9,2.7140952299023615,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Kansas,2023,213852.50202302818,Kansas,72639,203400,1029,1160715,776311,384404,2937569,20,66.9,2.8001486804609095,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Kentucky,2010,113745.68697592481,Kentucky,41576,116800,601,1676708,1171606,505102,4285828,21,69.9,2.8093130652299405,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Kentucky,2012,110764.26672562055,Kentucky,42610,120000,638,1691716,1162207,529509,4340167,21,68.7,2.816240319173903,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Kentucky,2014,115571.78671159758,Kentucky,43342,121600,667,1702235,1152012,550223,4383272,21,67.7,2.8055927276083246,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Kentucky,2016,125139.70933140222,Kentucky,44811,126100,690,1718217,1147903,570314,4411989,21,66.8,2.8140411952422397,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Kentucky,2018,139466.7912330547,Kentucky,48392,135300,741,1728681,1157631,571050,4440204,21,67.0,2.7959166804430486,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Kentucky,2020,158192.50131596837,Kentucky,52238,147100,783,1748053,1181021,567032,4461952,21,67.6,2.8159577319192923,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Kentucky,2022,198302.23320815407,Kentucky,60183,177000,902,1769102,1205067,564035,4502935,21,68.1,2.941029858930263,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Kentucky,2023,207669.15256992346,Kentucky,62417,192300,933,1791991,1223574,568417,4510725,21,68.3,3.080891423810821,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Louisiana,2010,161100.62902134485,Louisiana,43445,130000,712,1641165,1120015,521150,4429940,22,68.2,2.992289101162389,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Louisiana,2012,156822.43574636328,Louisiana,44673,137700,762,1696499,1142965,553534,4529605,22,67.4,3.082398764354308,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Louisiana,2014,164932.01409689712,Louisiana,44991,140400,786,1718876,1139756,579120,4601049,22,66.3,3.120624124824965,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Louisiana,2016,179405.6432863964,Louisiana,45652,148300,800,1731398,1132785,598613,4645670,22,65.4,3.2484885656707263,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Louisiana,2018,181119.28716219615,Louisiana,47942,157800,850,1736021,1133084,602937,4663616,22,65.3,3.2914772016186227,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Louisiana,2020,196270.39380262556,Louisiana,50800,168100,876,1751956,1167628,584328,4664616,22,66.6,3.309055118110236,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Louisiana,2022,217619.98290925575,Louisiana,57852,198300,996,1765264,1185633,579631,4640546,22,67.2,3.427712092926779,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Louisiana,2023,212905.62355931048,Louisiana,60023,208700,1038,1783168,1200407,582761,4621025,22,67.3,3.4770004831481267,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
